CNES;Latitude_Nova;Longitude_Nova;Endereco_Google;Qualidade_Busca
5442257;-13.0102228;-38.4658922;R. Prof. Augusto Machado, 55 - Pituba, Salvador - BA, 41900-345, Brazil;ROOFTOP
5442389;-7.996991299999999;-34.8393382;Av. Pres. Getúlio Vargas, 1660 - Bairro Novo, Olinda - PE, 53030-010, Brazil;ROOFTOP
5442443;-22.8164623;-43.2047357;Rua Cambaúba, 1527 - Jardim Guanabara, Rio de Janeiro - RJ, 21940-001, Brazil;ROOFTOP
5442540;-22.9841283;-43.2130044;Edifício Palácio Astória - R. Visc. de Pirajá, 595 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brazil;ROOFTOP
5442583;-27.1058696;-52.6054658;R. Uruguai, 831 - Santa Maria, Chapecó - SC, 89812-230, Brazil;ROOFTOP
5442656;-22.8889708;-43.28363909999999;R. José Bonifácio, 1050 - Todos os Santos, Rio de Janeiro - RJ, 20770-240, Brazil;ROOFTOP
5442699;-13.008246;-38.4622173;R. Minas Gerais, 372 - Pituba, Salvador - BA, 41705-010, Brazil;ROOFTOP
5442796;-22.9338568;-43.1754988;R. Paissandu, 35 - Flamengo, Rio de Janeiro - RJ, 22210-085, Brazil;ROOFTOP
5442850;-20.2404335;-40.2747122;Av. João Palácio, 300 - Eurico Salles, Serra - ES, 29160-161, Brazil;ROOFTOP
5443954;-9.669851300000001;-35.7154745;Edifício Stúdio - Av. Dr. Antônio Gouveia, 413 - Sala 06 - Pajuçara, Maceió - AL, 57030-170, Brazil;ROOFTOP
5444330;-15.3020301;-49.5832729;R. Av. 06, Ceres - GO, 76300-000, Brazil;GEOMETRIC_CENTER
5444349;-15.3167065;-49.6052701;R. 88 - Conj. Bernado Sayao, Ceres - GO, 76300-000, Brazil;GEOMETRIC_CENTER
5444799;-22.9777988;-43.1969984;Rua Presidente Alfonso López, 20 - Ipanema, Rio de Janeiro - RJ, 22071-050, Brazil;ROOFTOP
5444829;-25.5794193;-48.3573616;Avenida Teixeira Neto, 280, Pontal do Paraná - PR, 83255-000, Brazil;ROOFTOP
5444993;-8.010025;-34.8429052;Praça Doze de Março, 23 - Bairro Novo, Olinda - PE, 53030-110, Brazil;ROOFTOP
5445485;-22.4952449;-42.1984892;R. Tancredo Mendes Paixão - Jardim Aparecida, Casimiro de Abreu - RJ, 28860-000, Brazil;GEOMETRIC_CENTER
5445582;-6.971382299999999;-34.8367896;R. Duque de Caxias, 32 - Camalaú, Cabedelo - PB, 58100-263, Brazil;ROOFTOP
5445817;-9.5551847;-35.7755503;Av. Lourival Melo Mota, S/n - Tabuleiro do Martins, Maceió - AL, 57075, Brazil;ROOFTOP
5446139;-22.87844;-43.325397;Rua Sidônio Paes, 166 - Cascadura, Rio de Janeiro - RJ, 21350-032, Brazil;ROOFTOP
5446643;-22.2129827;-49.9460744;R. Pernambuco, 236 - Marília, SP, 17509-072, Brazil;ROOFTOP
5446813;-18.5736106;-46.5193553;R. Gabriel Pereira, 486 - Nossa Sra. das Gracas, Patos de Minas - MG, 38701-260, Brazil;ROOFTOP
5447062;-19.9337584;-44.11932849999999;R. Belém, 44 - São Caetano, Contagem - MG, 32073-670, Brazil;ROOFTOP
5447704;-22.9776222;-43.1973012;R. Prof. Gastão Bahiana, 575 - Copacabana, Rio de Janeiro - RJ, 22071-030, Brazil;ROOFTOP
5448018;-22.9100935;-43.1076339;R. Ator Paulo Gustavo, 388 - Icaraí, Niterói - RJ, 24230-064, Brazil;ROOFTOP
5448298;-32.0334604;-52.0979464;R. Conde de Porto Alegre, 440 - Centro, Rio Grande - RS, 96200-330, Brazil;ROOFTOP
5448336;-22.9034864;-43.1148142;R. Ator Paulo Gustavo, 26 - sala 1416 - Icaraí, Niterói - RJ, 24230-060, Brazil;ROOFTOP
5448387;-22.9801897;-43.1908695;Av. Nossa Sra. de Copacabana, 1133 - Copacabana, Rio de Janeiro - RJ, 22070-011, Brazil;ROOFTOP
5449979;-24.0964675;-54.2427049;R. Domingos de Nadai - Guaíra, PR, 85980-000, Brazil;GEOMETRIC_CENTER
5450616;-20.5454774;-47.426624;Av. Wilson Sábio de Mello, 1833 - Distrito Industrial I, Franca - SP, 14406-781, Brazil;ROOFTOP
5450950;-22.9721622;-43.1869392;R. Santa Clara, 33 - sala 1111 - Copacabana, Rio de Janeiro - RJ, 22041-011, Brazil;ROOFTOP
5451159;-22.9841517;-43.2128543;R. Visc. de Pirajá, 595 - Ipanema, Rio de Janeiro - RJ, 22410-901, Brazil;ROOFTOP
5451205;-7.9960768;-34.8409981;R. Dr. Manoel de Barros Lima, 268 - Bairro Novo, Olinda - PE, 53030-010, Brazil;ROOFTOP
5451787;-21.7559062;-48.1614614;R. Mal. Artur da Costa e Silva, 544 - Jardim Imperador, Araraquara - SP, 14806-165, Brazil;ROOFTOP
5452031;-8.0410756;-34.8949785;Rua Manuel de Carvalho, 94 - Aflitos, Recife - PE, 52050-370, Brazil;ROOFTOP
5452155;-21.11405;-46.312376;Praça Rodrigues Antônio Magalhães, 255 - Juruaia, MG, 37805-000, Brazil;ROOFTOP
5453151;-22.4205621;-45.4536248;R. Pref. Tigre Maia, 244 - Bps, Itajubá - MG, 37500-182, Brazil;ROOFTOP
5453291;-22.4176463;-45.4545213;Av. Benedito Pereira Santos - Bps, Itajubá - MG, Brazil;GEOMETRIC_CENTER
5453674;-22.4813363;-42.203773;R. Padre Francisco Maria Tales, 61 - Nossa Sra. Saude, Casimiro de Abreu - RJ, 28860-000, Brazil;ROOFTOP
5456711;-26.9562448;-48.6410025;R. Rouxinol, 99 - Ariribá, Balneário Camboriú - SC, 88338-650, Brazil;GEOMETRIC_CENTER
5456908;-2.5020232;-44.2889203;Av. Coronel Colares Moreira, 444 - Jardim Renascença, São Luís - MA, 65075-441, Brazil;ROOFTOP
5456924;-2.4993526;-44.2883657;Av. do Vale, 9 - 9 - Jardim Renascença, São Luís - MA, 65075-660, Brazil;ROOFTOP
5457270;-9.6629331;-35.7082587;R. Eng. Mário de Gusmão, 90 - Ponta Verde, Maceió - AL, 57035-000, Brazil;ROOFTOP
5457335;-32.0291779;-52.1028538;R. Visc. de Paranaguá, 102 - Centro, Rio Grande - RS, 96200-190, Brazil;GEOMETRIC_CENTER
5457521;-30.1138099;-51.2552999;R. Alm. Delamare, 247 - Tristeza, Porto Alegre - RS, 91920-470, Brazil;ROOFTOP
5458528;-3.870362;-38.4692622;R. Carmelita Rebouças, 508 - Tamatanduba, Eusébio - CE, 61768-710, Brazil;ROOFTOP
5459028;-7.3057173;-38.1522219;R. Antônio Teixeira de Araújo, Itaporanga - PB, 58780-000, Brazil;GEOMETRIC_CENTER
5459230;-23.9687976;-46.3335437;Av. Pres. Wilson, 7 - Gonzaga, Santos - SP, 11065-200, Brazil;ROOFTOP
5459389;-7.8884301;-35.181243;R. Abel Ventura, Paudalho - PE, 55825-000, Brazil;GEOMETRIC_CENTER
5459664;-10.7466988;-37.499479;R. Francisco Muniz de Souza, Campo do Brito - SE, 49520-000, Brazil;GEOMETRIC_CENTER
5460085;-2.5105349;-44.2449064;Condomínio Tropical II - R. Itaparica, 101 - Cohama, São Luís - MA, 65073-300, Brazil;ROOFTOP
5460107;-2.4949755;-44.2537323;Tv. Edson Vidigal - Alto do Calhau, São Luís - MA, 65071, Brazil;GEOMETRIC_CENTER
5460263;-12.9555397;-38.4977542;R. do Queimado, 17 - Liberdade, Salvador - BA, 40325-260, Brazil;ROOFTOP
5460689;-22.8713936;-43.7769016;R. Dr. Curvelo Cavalcanti, 189 - Loja 301 - Centro, Itaguaí - RJ, 23810-201, Brazil;ROOFTOP
5460727;-7.192483699999999;-48.2098209;Av. 1º de Janeiro, 1216 - Central, Araguaína - TO, 77803-140, Brazil;ROOFTOP
5460816;-29.6909851;-51.2328206;RS-240, 3930 - Centro, Portão - RS, 93180-000, Brazil;ROOFTOP
5462355;-21.7878441;-46.5632769;R. Rio de Janeiro, 457 - Centro, Poços de Caldas - MG, 37701-736, Brazil;ROOFTOP
5462819;-7.1195849;-34.8471219;Pedro Gondim, João Pessoa - PB, 58042-006, Brazil;GEOMETRIC_CENTER
5463068;-22.8966195;-43.1223957;R. Alm. Tefé, 645/ 909 - Centro, Niterói - RJ, 24030-085, Brazil;ROOFTOP
5463483;-32.0322609;-52.10134189999999;R. Dezenove de Fevereiro, 593 - sala 401 - Centro, Rio Grande - RS, 96200-090, Brazil;ROOFTOP
5463505;-21.7881639;-48.1821219;R. Itália, 2277 - Araraquara, SP, 14801-350, Brazil;ROOFTOP
5463580;-22.6181817;-46.0588092;R. Ver. Valdomiro Bueno, 130, Cambuí - MG, 37600-000, Brazil;ROOFTOP
5464749;-22.9050795;-43.1108803;Rua Dr. Tavares de Macedo, 194/06 - Icaraí, Niterói - RJ, 24220-215, Brazil;ROOFTOP
5465877;-22.9898989;-43.4610552;R. Jacarandá - Jacarepaguá, Rio de Janeiro - RJ, 22713-360, Brazil;GEOMETRIC_CENTER
5466385;-13.0037677;-38.4767774;R. Onze de Novembro, 601 - Santa Cruz, Salvador - BA, 41925-010, Brazil;ROOFTOP
5466466;-22.8161112;-43.1914317;R. Carmem Miranda, 419 - Jardim Guanabara, Rio de Janeiro - RJ, 24120-510, Brazil;ROOFTOP
5467055;-21.5998359;-46.88893359999999;R. Benjamin Constant, 228 - Centro, São José do Rio Pardo - SP, 13720-000, Brazil;ROOFTOP
5467144;-15.7651656;-48.2447427;R. Maranhão - Jardim Guaira, Águas Lindas de Goiás - GO, 72910-000, Brazil;GEOMETRIC_CENTER
5467314;-2.4992636;-44.2883192;Av. do Vale, 8 - Jardim Renascença, São Luís - MA, 65075-675, Brazil;ROOFTOP
5467586;-23.6221642;-46.5734964;R. São Paulo, 810 - Santa Paula, São Caetano do Sul - SP, 09530-211, Brazil;ROOFTOP
5467659;-11.1844194;-40.5141535;R. Manoel Novaes, 242 - Centro, Jacobina - BA, 44700-000, Brazil;ROOFTOP
5468124;-22.8407204;-43.09038959999999;R. Dr. Alberto Torres, 2380 - Porto Velho, São Gonçalo - RJ, 24426-270, Brazil;ROOFTOP
5468140;-22.9065449;-43.1106026;Rua Coronel Moreira César, 229 - Icaraí, Niterói - RJ, 24230-052, Brazil;ROOFTOP
5468310;-15.7849947;-47.8902081;SRTN 701, EDIFÍCIO CENTRO EMPRESARIAL NORTE, CONJUNTO C, SALA 513 - Asa Norte, Brasília - DF, 70719-903, Brazil;GEOMETRIC_CENTER
5468442;-23.5458384;-46.6413893;R. Sete de Abril, 235 - República, São Paulo - SP, 01043-000, Brazil;ROOFTOP
5468868;-30.1094876;-51.2493966;R. José Gomes, 575 - Tristeza, Porto Alegre - RS, 91910-280, Brazil;ROOFTOP
5468922;-2.9056408;-41.7738912;Praça Santo Antonio, nº 1020 - Centro, Parnaíba - PI, 64200-361, Brazil;ROOFTOP
5468930;-2.9042432;-41.7740557;Av. Pres. Getúlio Vargas, 932 - Centro, Parnaíba - PI, 64200-200, Brazil;ROOFTOP
5469198;-22.9804343;-43.203398;R. Alm. Saddock de Sá, 266 - Ipanema, Rio de Janeiro - RJ, 22411-040, Brazil;ROOFTOP
5469392;-22.9812103;-43.2049181;R. Joana Angélica, 229 - Ipanema, Rio de Janeiro - RJ, 22420-030, Brazil;RANGE_INTERPOLATED
5469414;-22.9845672;-43.2031171;R. Visc. de Pirajá, 330 - sala 714 - Ipanema, Rio de Janeiro - RJ, 22410-000, Brazil;ROOFTOP
5470331;-20.4018963;-43.50844439999999;Av. Juscelino Kubitscheck, 222 - Vila Itacolomy, Ouro Preto - MG, 35400-000, Brazil;ROOFTOP
5470544;-27.7417643;-54.1714175;Mato Queimado, São José do Inhacorá - RS, 98958-000, Brazil;GEOMETRIC_CENTER
5470935;-26.2624011;-51.091363;R. Serafim Raul Cáus, 33 - Vice-King, Porto União - SC, 89400-000, Brazil;ROOFTOP
5471133;-22.9238429;-43.23497649999999;R. Gen. Roca, 935 - Tijuca, Rio de Janeiro - RJ, 20521-071, Brazil;ROOFTOP
5471222;-21.2081785;-41.8879543;Edifício Rotary - Av. Cardoso Moreira, 193 - Centro, Itaperuna - RJ, 28300-000, Brazil;ROOFTOP
5471346;-32.0325551;-52.0956352;R. Luiz Lorea, 359 - Centro, Rio Grande - RS, 96200-350, Brazil;ROOFTOP
5471435;-22.9830741;-43.218794;Rua Almirante Guilhem, 366 - Sala 401 - Leblon, Rio de Janeiro - RJ, 22440-000, Brazil;ROOFTOP
5471451;-22.953743;-43.1935416;R. Real Grandeza, 118 - Botafogo, Rio de Janeiro - RJ, 22281-034, Brazil;ROOFTOP
5471559;-23.0159252;-43.4626367;R. Malba Tahan, 160 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-400, Brazil;ROOFTOP
5471850;-22.9225417;-43.3711796;Av. Nelson Cardoso, 1149 - Taquara, Rio de Janeiro - RJ, 22730-001, Brazil;ROOFTOP
5472067;-5.0717531;-47.5026292;R. São João Batista, São Francisco do Brejão - MA, 65929-000, Brazil;GEOMETRIC_CENTER
5472792;-13.0094533;-38.5291235;Av. Almirante Marques de Leão, 318 - Barra, Salvador - BA, 40140-230, Brazil;ROOFTOP
5473764;-30.10519489999999;-51.11088669999999;Rua Pôr-do-Sol, 25 Bairro - Lomba do Pinheiro, Porto Alegre - RS, 91570-720, Brazil;ROOFTOP
5474175;-23.6442563;-46.7008174;Torre Norte - R. Nove de Julho, 72 - Conjunto 82 - Alto da Boa Vista, São Paulo - SP, 04739-010, Brazil;ROOFTOP
5474361;-23.6272801;-46.6436638;Av. Itacira, 2962 - Planalto Paulista, São Paulo - SP, 04061-003, Brazil;ROOFTOP
5474841;-17.7419117;-46.173949;Praça Cel. Hermógenes, 247 - Centro, João Pinheiro - MG, 38770-000, Brazil;ROOFTOP
5475074;-22.9039364;-43.1098509;R. Gavião Peixoto, 160 - Icaraí, Niterói - RJ, 24230-102, Brazil;RANGE_INTERPOLATED
5475112;-22.9034864;-43.1148142;R. Ator Paulo Gustavo, 26 - Icaraí, Niterói - RJ, 24230-060, Brazil;ROOFTOP
5475163;-22.9065449;-43.1106026;R. Ator Paulo Gustavo, 229 - Icaraí, Niterói - RJ, 24230-052, Brazil;ROOFTOP
5475252;-22.9029812;-43.1155362;R. Miguel de Frias, 51 - Icaraí, Niterói - RJ, 24220-008, Brazil;ROOFTOP
5475317;-22.8955906;-43.1208496;R. Dr. Borman, 23 - Centro, Niterói - RJ, 24020-320, Brazil;ROOFTOP
5475511;-23.6061903;-46.7530969;R. José Soares de Azevedo, 172 - Vila Santa Luzia, Taboão da Serra - SP, 06754-020, Brazil;ROOFTOP
5475880;-3.4211811;-44.3545396;R. Militão Fonseca, Itapecuru Mirim - MA, 65485-000, Brazil;GEOMETRIC_CENTER
5475953;-19.7960294;-43.9213398;Av. Bernardo Guimarães, 270 - Londrina, Santa Luzia - MG, 33115-650, Brazil;ROOFTOP
5476402;-23.607978;-46.76638089999999;Av. Taboão da Serra - Chácara Agrindus, Taboão da Serra - SP, 06768-100, Brazil;GEOMETRIC_CENTER
5476518;-22.9002549;-43.111675;R. Mem de Sá, 19 - Icaraí, Niterói - RJ, 24220-260, Brazil;ROOFTOP
5476798;-22.8523905;-43.2406175;R. Tancredo Neves - Maré, Rio de Janeiro - RJ, 21044-725, Brazil;GEOMETRIC_CENTER
5476801;-22.8585297;-43.2423234;R. Evanildo Alves - Maré, Rio de Janeiro - RJ, Brazil;GEOMETRIC_CENTER
5476836;-22.8560051;-43.2419992;R. Principal, 31 - Maré, Rio de Janeiro - RJ, 21044-690, Brazil;RANGE_INTERPOLATED
5477824;-22.9716311;-43.1868668;R. Santa Clara, 50 - Copacabana, Rio de Janeiro - RJ, 22041-012, Brazil;ROOFTOP
5477883;-9.6089109;-37.76290110000001;R. São Domingos, 2 - Piranhas, AL, 57460-000, Brazil;ROOFTOP
5478111;-22.9034632;-43.1267779;R. Pres. Pedreira, 26 - Centro, Niterói - RJ, 24210-470, Brazil;ROOFTOP
5478227;-7.9472365;-34.8270057;R. Cavaleiro - Navarro, Paulista - PE, 53401-441, Brazil;GEOMETRIC_CENTER
5478340;-7.9245914;-34.8225546;R. Cavaleiro - Navarro, Paulista - PE, 53401-441, Brazil;GEOMETRIC_CENTER
5478421;-7.9411929;-35.6351324;R. Antonio Gomes de Moura, Salgadinho - PE, 55650-000, Brazil;GEOMETRIC_CENTER
5479657;-14.7661098;-42.6586674;R. Padre Dacílio Dantas, Urandi - BA, 46350-000, Brazil;GEOMETRIC_CENTER
5479681;-20.2486542;-40.2657943;R. Henrique Mendonça Martins Rato, 383 - De Fátima, Serra - ES, 29160-790, Brazil;ROOFTOP
5479894;-9.668249;-35.7394351;R. Dr. Pedro Monteiro, 251 - Centro, Maceió - AL, 57020-380, Brazil;ROOFTOP
5479967;-22.9065449;-43.1106026;Rua Coronel Moreira César, 229 - Icaraí, Niterói - RJ, 24230-052, Brazil;ROOFTOP
5479983;-22.8932842;-43.123026;Av. Ernani do Amaral Peixoto, 55 - Centro, Niterói - RJ, 24020-070, Brazil;ROOFTOP
5480191;-20.8989777;-51.376941;R. 13 de Maio, 1183 - Piscina, Andradina - SP, 16901-019, Brazil;ROOFTOP
5480302;-22.2170442;-44.9788274;R. José Victor da Fonseca, 124 - Sao Sebastiao Do Rio Verde, São Sebastião do Rio Verde - MG, 37467-000, Brazil;ROOFTOP
5480396;-23.5744081;-46.6893505;Av. Brig. Faria Lima, 1912 - Cj. 7F - Jardim Paulistano, São Paulo - SP, 01451-000, Brazil;ROOFTOP
5480493;-8.210325899999999;-34.9207476;Av. Pres. Castelo Branco, 5972 - Candeias, Jaboatão dos Guararapes - PE, 54450-015, Brazil;ROOFTOP
5480507;-22.8856292;-43.1258543;Av. Visconde do Rio Branco, 633 - Centro, Niterói - RJ, 24020-005, Brazil;ROOFTOP
5482003;-22.6167902;-46.0605181;R. Pref. Alcino Salomon, 316 - São Benedito, Cambuí - MG, 37600-000, Brazil;ROOFTOP
5482402;-23.186558;-46.88784769999999;R. Dr. José Romeiro Pereira, 36 - Vila Boaventura, Jundiaí - SP, 13201-805, Brazil;ROOFTOP
5483638;-22.3535863;-41.7761118;R. Nove, 14 - São Marcos, Macaé - RJ, 27960-172, Brazil;ROOFTOP
5483654;-22.356549;-41.77043;Rod. Amaral Peixoto, 14288 - Barra da Tijuca, Macaé - RJ, 27961-214, Brazil;ROOFTOP
5483832;-19.8848611;-43.906267;R. Contagem, 1322 - Santa Ines, Sabará - MG, 34710-000, Brazil;ROOFTOP
5483956;-19.5114509;-42.5620093;Av. Paladium, 295 - Imbaúbas, Ipatinga - MG, 35160-272, Brazil;ROOFTOP
5485932;-23.5333094;-46.8915972;R. Olga, 23 - CEP: 06436390 - Parque dos Camargos, Barueri - SP, 06436-390, Brazil;ROOFTOP
5486130;-23.5322798;-47.4658189;Avenida Professora Izoraida Marques Peres, 256 - Parque Campolim, Sorocaba - SP, 18048-110, Brazil;ROOFTOP
5486238;-25.8307582;-52.7249218;R. João Pessoa, 385 - São João, PR, 85570-000, Brazil;ROOFTOP
5487579;-23.5017162;-46.5511159;Av. Guarulhos, 4141 - Pte. Grande, Guarulhos - SP, 07031-001, Brazil;ROOFTOP
5488125;-22.3836188;-41.7717654;Av. Elias Agostinho, 340 - Imbetiba, Macaé - RJ, 27970-020, Brazil;ROOFTOP
5488133;-22.3836188;-41.7717654;Av. Elias Agostinho, 340 - Imbetiba, Macaé - RJ, 27970-020, Brazil;ROOFTOP
5488524;-18.7153341;-39.8504302;R. José Daher, 127 - Fátima, São Mateus - ES, 29933-610, Brazil;ROOFTOP
5488907;-30.1046456;-51.2540955;Av. Wenceslau Escobar, 1825 - Sala 212 - Cristal, Porto Alegre - RS, 91900-225, Brazil;ROOFTOP
5488915;-23.4854565;-46.8716913;R. Bonnard, 980 - Alphaville Empresarial, Barueri - SP, 06465-134, Brazil;ROOFTOP
5489830;-32.0394652;-52.09946840000001;R. Gen. Neto, 575 - Centro, Rio Grande - RS, 96200-010, Brazil;ROOFTOP
5489938;-23.4873681;-46.8552134;Av. Copacabana, 325 - Alphaville, Barueri - SP, 06471-002, Brazil;ROOFTOP
5489962;0.0393836;-51.073063;Av. Pres. Vargas, 2610 - Santa Rita, Macapá - AP, 68900-070, Brazil;ROOFTOP
5490723;-22.9641443;-42.0251714;R. José Pinto de Macedo - Prainha, Arraial do Cabo - RJ, 28930-000, Brazil;GEOMETRIC_CENTER
5490766;-20.2368795;-40.2780449;ROD BR 101 NORTE Km 2,38, s/n - Carapina, Serra - ES, 29161-001, Brazil;GEOMETRIC_CENTER
5491118;-32.0314826;-52.09569159999999;R. Gen. Bacelar, 378 - Sala 902 - Centro, Rio Grande - RS, 96200-370, Brazil;ROOFTOP
5491134;-32.0324254;-52.0946754;R. Zalony, 160 - Centro, Rio Grande - RS, 96200-070, Brazil;ROOFTOP
5493013;-15.801954;-48.0687069;St. G Norte CNG 4 Lote 11 - Taguatinga, Brasília - DF, 72130-045, Brazil;ROOFTOP
5493676;-22.7191251;-47.3649125;Av. da Amizade, 2953 - Santa Rosa 2, Santa Bárbara d'Oeste - SP, 13455-657, Brazil;ROOFTOP
5493935;-23.8954193;-46.4263646;R. Dom Idílio José Soares - Vila Nova, Cubatão - SP, 11525-010, Brazil;GEOMETRIC_CENTER
5495148;-22.9838141;-43.2117937;R. Visc. de Pirajá, 550 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brazil;ROOFTOP
5495253;-23.4770714;-46.6331503;R. Ponta Grossa, 150 - Parque Mandaqui, São Paulo - SP, 02420-010, Brazil;ROOFTOP
5495539;-22.9694671;-43.1844905;Rua Siqueira Campos, 43 - Copacabana, Rio de Janeiro - RJ, 22031-071, Brazil;ROOFTOP
5495563;-27.6011837;-48.6161267;R. 7 de Setembro, 02 - Kobrasol, São José - SC, 88102-030, Brazil;ROOFTOP
5497094;-23.6110468;-46.76068129999999;Av. Dr. José Maciel, 342 - Jardim Maria Rosa, Taboão da Serra - SP, 06763-270, Brazil;ROOFTOP
5497159;-29.3229267;-49.7228375;R. Mampituba, 169 - Centro, Passo de Torres - SC, 88980-000, Brazil;ROOFTOP
5497671;-23.4919419;-46.4422623;R. Tenente Luís Fernando Lobo, 138 - São Miguel Paulista, São Paulo - SP, 08010-060, Brazil;ROOFTOP
5497868;-23.53021;-46.6832133;R. Cotoxó, 303 - Perdizes, São Paulo - SP, 05021-000, Brazil;ROOFTOP
5498465;-8.0225338;-50.0429077;Av. Brasil, Quadra 30 - s/n - Santos Dumont, Redenção - PA, 68550-005, Brazil;ROOFTOP
5499011;-22.2733319;-54.1659794;R. Padre Amadeu Amadori - Deodápolis, MS, 79790-000, Brazil;GEOMETRIC_CENTER
5499690;-13.0039875;-38.5023199;Av. Anita Garibaldi, 1815 - Federação, Salvador - BA, 40210-750, Brazil;ROOFTOP
5500168;-22.3348353;-49.0689116;R. Machado de Assis, 58 - Jardim Nasralla, Bauru - SP, 17012-140, Brazil;ROOFTOP
5500508;-2.5348388;-44.2951497;R. do Apicum, 115 - Centro, São Luís - MA, 65025-070, Brazil;ROOFTOP
5500575;-22.902796;-43.1254765;R. Visc. de Morais, 263 - Ingá, Niterói - RJ, 24210-145, Brazil;ROOFTOP
5501288;-27.0653225;-52.6386012;R. Bom Jesus da Serra, 539 - Eldorado, Chapecó - SC, 89810-220, Brazil;ROOFTOP
5501407;-22.9532793;-43.172008;Av. Pasteur, 368 - Urca, Rio de Janeiro - RJ, 22290-255, Brazil;ROOFTOP
5503507;-23.2000285;-46.8834942;R. Francisco Morato, 77 - Vila Vianelo, Jundiaí - SP, 13207-250, Brazil;ROOFTOP
5503892;-7.180210499999999;-48.2211188;R. Mato Grosso, 567 - Vila Nova, Araguaína - TO, 77818-250, Brazil;ROOFTOP
5504295;-22.893339;-43.12270059999999;Av. Ernani do Amaral Peixoto, 71 - Centro, Niterói - RJ, 24020-070, Brazil;ROOFTOP
5505127;-22.9728537;-43.1881816;Av. Nossa Sra. de Copacabana, 769 - Copacabana, Rio de Janeiro - RJ, 22050-002, Brazil;ROOFTOP
5505232;-7.993835499999999;-34.840269;R. Carmelita Muniz de Araújo - Casa Caiada, Olinda - PE, 53130-150, Brazil;GEOMETRIC_CENTER
5505275;-22.9753447;-43.1900505;Av. Nossa Sra. de Copacabana, 920 - Copacabana, Rio de Janeiro - RJ, 22060-002, Brazil;ROOFTOP
5505364;-22.9655547;-43.1771118;Av. Nossa Sra. de Copacabana, 195 - Copacabana, Rio de Janeiro - RJ, 22020-001, Brazil;ROOFTOP
5505399;-23.3267736;-51.15996759999999;Av. Bandeirantes, 618 - 556 - Ipiranga, Londrina - PR, 86015-900, Brazil;ROOFTOP
5505607;-29.0974334;-51.4514841;R. Duque de Caxias, Pinto Bandeira - RS, Brazil;GEOMETRIC_CENTER
5505917;-22.9153847;-43.2335933;Rua Santa Luíza, 82 - Maracanã, Rio de Janeiro - RJ, 20511-030, Brazil;ROOFTOP
5506301;-20.6267072;-40.4807526;R. Maria de Lourdes Calente, 90 - Jabaraí, Guarapari - ES, 29216-090, Brazil;ROOFTOP
5506557;-22.981203;-43.196416;Estr. do Cantagalo, 78 - Copacabana, Rio de Janeiro - RJ, 22071-060, Brazil;ROOFTOP
5507480;-22.9704536;-46.997211;R. Italia, 96 - Jardim Ribeiro, Valinhos - SP, 13270-180, Brazil;ROOFTOP
5507731;-7.9842768;-34.8370063;Av. Min. Marcos Freire, 3305 - Casa Caiada, Olinda - PE, 53030-625, Brazil;ROOFTOP
5507812;-7.958370999999999;-34.847933;Av. Brasil, 476 - Rio Doce, Olinda - PE, 53150-470, Brazil;ROOFTOP
5508061;-22.87844;-43.325397;Rua Sidônio Paes, 166 - Cascadura, Rio de Janeiro - RJ, 21350-032, Brazil;ROOFTOP
5508134;-23.6069629;-46.7560545;Av. Armando de Andrade, 346 - Parque Santos Dumont, Taboão da Serra - SP, 06754-210, Brazil;ROOFTOP
5508169;-22.9845703;-43.2056943;R. Visc. de Pirajá, 351 - Sala 1215 - Ipanema, Rio de Janeiro - RJ, 22410-003, Brazil;ROOFTOP
5508185;-22.9032013;-43.1795359;R. Buenos Aires, 93 - Centro, Rio de Janeiro - RJ, 20070-021, Brazil;ROOFTOP
5508371;-9.378108;-36.2465253;R. Vig. Silva, 52 - Vicosa, Viçosa - AL, 57700-000, Brazil;ROOFTOP
5508398;-22.9673085;-43.1810214;Av. Nossa Sra. de Copacabana, 371 - Copacabana, Rio de Janeiro - RJ, 22020-002, Brazil;ROOFTOP
5508835;-22.9677304;-43.1828264;Av. Nossa Sra. de Copacabana, 462 - Copacabana, Rio de Janeiro - RJ, 22020-001, Brazil;ROOFTOP
5508851;-22.8618679;-46.3265287;R. Ver. Jose de Oliveira, 69 - Extrema, MG, 37640-000, Brazil;ROOFTOP
5508924;-22.9815441;-43.1943991;R. Sá Ferreira, 184 - Copacabana, Rio de Janeiro - RJ, 22071-101, Brazil;ROOFTOP
5508940;-23.4854381;-46.8634897;Av. Andrômeda, 723 - Alphaville Empresarial, Barueri - SP, 06473-000, Brazil;ROOFTOP
5509653;-22.9837932;-43.2078074;R. Visc. de Pirajá, 430 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brazil;ROOFTOP
